Ref_ID,Cell_area,Layer_1,Layer_1_material,Substrate_thickness,Layer_2,Layer_2_material,ETL_thickness,Layer_3,Layer_3_material,Perovskite_thickness,Layer_4,Layer_4_material,HTL_thickness,Layer_5,Layer_5_material,Backcontact_thickness,Perovskite_band_gap
28943,0.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.55
29007,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
29058,0.06,Substrate,FTO,50.0,ETL,TiO2-c,149.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0,1.55
29091,0.17,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,160.0,Backcontact,Au,100.0,1.6
29221,0.16,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,460.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,80.0,1.6
29222,0.16,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,460.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,80.0,1.6
29223,0.16,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,460.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,80.0,1.6
29224,0.16,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,460.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,80.0,1.6
29225,0.16,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,460.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,80.0,1.6
29226,0.16,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,460.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,80.0,1.6
29227,0.16,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,460.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,80.0,1.6
29228,0.16,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,460.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,80.0,1.6
29258,0.092,Substrate,FTO,50.0,ETL,TiO2-c,27.0,Perovskite,MAPbI3,245.0,HTL,Spiro-MeOTAD,485.0,Backcontact,Au,50.0,1.55
29268,0.06,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
29269,0.06,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
29270,0.06,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
29271,0.06,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
29446,0.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
29447,0.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
29448,0.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
29449,0.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
29561,0.16,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,300.0,Backcontact,Au,80.0,1.6
29562,0.16,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,300.0,Backcontact,Au,80.0,1.6
29563,0.16,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,300.0,Backcontact,Au,80.0,1.6
29564,0.16,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,300.0,Backcontact,Au,80.0,1.6
29657,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
29870,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,250.0,HTL,Spiro-MeOTAD,300.0,Backcontact,Au,100.0,1.6
29871,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,250.0,HTL,Spiro-MeOTAD,300.0,Backcontact,Au,100.0,1.6
29872,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,250.0,HTL,Spiro-MeOTAD,300.0,Backcontact,Au,100.0,1.6
30202,0.16,Substrate,FTO,50.0,ETL,TiO2-c,26.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,250.0,Backcontact,Au,60.0,1.6
30203,0.16,Substrate,FTO,50.0,ETL,TiO2-c,26.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,250.0,Backcontact,Au,60.0,1.6
30368,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
30416,0.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
30417,0.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
30418,0.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
30419,0.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
30420,0.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
30456,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
30457,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
30725,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31082,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,410.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0,1.6
31083,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,410.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0,1.6
31084,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,410.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0,1.6
31085,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,410.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0,1.6
31086,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,410.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0,1.6
31087,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,410.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0,1.6
31088,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0,1.6
31089,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0,1.6
31090,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,600.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0,1.6
31185,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31186,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31187,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31188,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31189,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31190,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31191,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31192,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31193,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31194,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31195,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31196,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31197,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31198,0.1,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31323,0.09,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,410.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31324,0.09,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,410.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31325,0.09,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31351,0.13,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
31352,0.13,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
31355,0.13,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
31356,0.13,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
31357,0.13,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
31358,0.13,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
31361,0.13,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
31363,0.13,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
31364,0.13,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
31365,0.13,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
31366,0.13,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
31367,0.13,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
31368,0.13,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
31369,0.13,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
31397,0.13,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
31407,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.564
31408,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.595
31425,0.08,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,350.0,Backcontact,Au,60.0,1.6
31426,0.08,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,350.0,Backcontact,Au,60.0,1.6
31635,0.07,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
31652,0.05,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0,1.6
31653,0.05,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0,1.6
31654,0.05,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0,1.6
31655,0.05,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,150.0,Backcontact,Au,100.0,1.6
31676,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,100.0,Backcontact,Au,60.0,1.6
31677,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,100.0,Backcontact,Au,60.0,1.6
31678,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,100.0,Backcontact,Au,60.0,1.6
31927,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,450.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
32098,0.1,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
32151,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0,1.6
32152,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0,1.6
32154,0.16,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0,1.6
32156,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
32158,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
32165,0.06,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,50.0,1.6
32262,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
32263,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
32940,0.12,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0,1.6
32941,0.12,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0,1.6
32945,0.12,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0,1.6
32946,0.12,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0,1.6
32947,0.12,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0,1.6
32948,0.12,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0,1.6
32949,0.12,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0,1.6
32950,0.12,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0,1.6
32951,0.12,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0,1.6
32989,0.16,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
32990,0.16,Substrate,FTO,50.0,ETL,TiO2-c,176.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
32991,0.16,Substrate,FTO,50.0,ETL,TiO2-c,252.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
32992,0.16,Substrate,FTO,50.0,ETL,TiO2-c,350.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33249,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0,1.6
33273,0.1,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33274,0.1,Substrate,FTO,50.0,ETL,TiO2-c,15.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33457,0.09,Substrate,FTO,50.0,ETL,TiO2-c,22.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33458,0.09,Substrate,FTO,50.0,ETL,TiO2-c,22.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33459,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33460,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33461,0.09,Substrate,FTO,50.0,ETL,TiO2-c,76.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33462,0.09,Substrate,FTO,50.0,ETL,TiO2-c,76.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33464,0.09,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33465,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33466,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33772,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33773,1.0,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33774,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33775,0.2,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33776,0.3,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33777,0.4,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33778,0.5,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33779,0.6,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33780,0.7,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33781,0.7,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33782,1.4,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33783,2.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33784,2.8,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33785,6.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33786,10.125,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33787,6.51,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33808,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33989,0.16,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33990,0.16,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33991,0.16,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33992,0.16,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33993,0.16,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33994,0.16,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33995,0.16,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33996,0.16,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33997,0.16,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
33998,0.16,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0,1.6
